"","h1n1","seasonal"
"7587","FALSE","TRUE"
"7599","TRUE","TRUE"
"7600","TRUE","TRUE"
"7601","FALSE","TRUE"
"7602","FALSE","TRUE"
"7608","TRUE","FALSE"
"7612","FALSE","FALSE"
"7613","FALSE","FALSE"
"7615","FALSE","FALSE"
"7616","FALSE","TRUE"
"7620","FALSE","TRUE"
"7624","TRUE","TRUE"
"7633","FALSE","FALSE"
"7637","FALSE","FALSE"
"7638","FALSE","FALSE"
"7649","FALSE","FALSE"
"7651","FALSE","TRUE"
"7652","FALSE","FALSE"
"7657","FALSE","TRUE"
"7662","FALSE","FALSE"
"7664","FALSE","FALSE"
"7675","TRUE","TRUE"
"7683","FALSE","FALSE"
"7693","FALSE","FALSE"
"7694","FALSE","FALSE"
"7697","FALSE","TRUE"
"7699","FALSE","FALSE"
"7708","TRUE","TRUE"
"7709","TRUE","TRUE"
"7710","FALSE","TRUE"
"7712","FALSE","TRUE"
"7719","FALSE","TRUE"
"7722","FALSE","FALSE"
"7724","FALSE","TRUE"
"7728","FALSE","FALSE"
"7730","FALSE","FALSE"
"7733","FALSE","TRUE"
"7734","FALSE","TRUE"
"7736","FALSE","TRUE"
"7737","FALSE","TRUE"
"7739","FALSE","FALSE"
"7748","FALSE","FALSE"
"7759","TRUE","TRUE"
"7765","FALSE","TRUE"
"7771","TRUE","TRUE"
"7777","FALSE","FALSE"
"7779","FALSE","TRUE"
"7783","TRUE","TRUE"
"7786","TRUE","TRUE"
"7794","FALSE","FALSE"
"7797","TRUE","TRUE"
"7798","FALSE","FALSE"
"7801","TRUE","TRUE"
"7804","FALSE","TRUE"
"7809","FALSE","TRUE"
"7820","FALSE","FALSE"
"7829","FALSE","TRUE"
"7839","FALSE","FALSE"
"7845","FALSE","FALSE"
"7850","TRUE","TRUE"
"7851","TRUE","TRUE"
"7856","FALSE","TRUE"
"7866","TRUE","TRUE"
"7868","FALSE","FALSE"
"7873","FALSE","TRUE"
"7876","FALSE","TRUE"
"7878","FALSE","FALSE"
"7881","FALSE","TRUE"
"7890","FALSE","FALSE"
"7893","FALSE","FALSE"
"7901","TRUE","TRUE"
"7907","TRUE","TRUE"
"7911","FALSE","FALSE"
"7915","FALSE","TRUE"
"7933","FALSE","FALSE"
"7941","FALSE","TRUE"
"7944","FALSE","TRUE"
"7948","TRUE","TRUE"
"7951","FALSE","TRUE"
"7954","FALSE","TRUE"
"7959","FALSE","TRUE"
"7961","FALSE","FALSE"
"7964","FALSE","TRUE"
"7967","FALSE","FALSE"
"7970","FALSE","FALSE"
"7974","FALSE","FALSE"
"7982","TRUE","FALSE"
"7985","FALSE","FALSE"
"7987","FALSE","TRUE"
"7992","FALSE","FALSE"
"7994","TRUE","TRUE"
"7995","FALSE","FALSE"
"8004","FALSE","FALSE"
"8015","TRUE","TRUE"
"8016","FALSE","TRUE"
"8017","FALSE","TRUE"
"8023","FALSE","TRUE"
"8028","TRUE","TRUE"
"8031","TRUE","TRUE"
"8033","FALSE","FALSE"
"8035","FALSE","TRUE"
"8036","FALSE","TRUE"
"8043","TRUE","FALSE"
"8044","FALSE","FALSE"
"8058","FALSE","FALSE"
"8061","FALSE","FALSE"
"8064","FALSE","TRUE"
"8065","FALSE","FALSE"
"8066","FALSE","FALSE"
"8073","FALSE","TRUE"
"8074","TRUE","TRUE"
"8075","FALSE","FALSE"
"8076","FALSE","FALSE"
"8077","FALSE","TRUE"
"8078","FALSE","TRUE"
"8085","FALSE","FALSE"
"8091","TRUE","TRUE"
"8094","FALSE","TRUE"
"8097","FALSE","TRUE"
"8098","FALSE","TRUE"
"8099","FALSE","FALSE"
"8101","FALSE","FALSE"
"8104","FALSE","FALSE"
"8108","FALSE","TRUE"
"8112","FALSE","FALSE"
"8114","FALSE","FALSE"
"8120","FALSE","FALSE"
"8123","FALSE","FALSE"
"8126","FALSE","TRUE"
"8129","FALSE","TRUE"
"8131","FALSE","FALSE"
"8134","TRUE","TRUE"
"8135","FALSE","FALSE"
"8136","FALSE","TRUE"
"8139","FALSE","FALSE"
"8140","FALSE","TRUE"
"8141","FALSE","TRUE"
"8142","TRUE","TRUE"
"8161","FALSE","FALSE"
"8162","FALSE","FALSE"
"8163","FALSE","TRUE"
"8164","TRUE","TRUE"
"8169","FALSE","FALSE"
"8170","TRUE","TRUE"
"8174","TRUE","FALSE"
"8175","FALSE","TRUE"
"8176","FALSE","FALSE"
"8187","FALSE","FALSE"
"8189","FALSE","TRUE"
"8199","FALSE","FALSE"
"8203","TRUE","FALSE"
"8204","TRUE","FALSE"
"8207","FALSE","TRUE"
"8210","TRUE","TRUE"
"8212","FALSE","FALSE"
"8214","FALSE","FALSE"
"8221","FALSE","TRUE"
"8224","FALSE","TRUE"
"8231","TRUE","TRUE"
"8232","FALSE","FALSE"
"8234","FALSE","TRUE"
"8236","FALSE","TRUE"
"8237","FALSE","TRUE"
"8244","TRUE","TRUE"
"8247","FALSE","TRUE"
"8248","FALSE","FALSE"
"8250","FALSE","FALSE"
"8251","FALSE","TRUE"
"8252","FALSE","TRUE"
"8255","TRUE","TRUE"
"8256","TRUE","TRUE"
"8263","FALSE","FALSE"
"8265","TRUE","FALSE"
"8266","FALSE","FALSE"
"8280","FALSE","TRUE"
"8282","FALSE","FALSE"
"8284","FALSE","FALSE"
"8290","FALSE","TRUE"
"8292","TRUE","TRUE"
"8294","FALSE","FALSE"
"8295","TRUE","TRUE"
"8298","FALSE","FALSE"
"8301","FALSE","TRUE"
"8306","FALSE","TRUE"
"8307","FALSE","TRUE"
"8319","FALSE","TRUE"
"8325","FALSE","FALSE"
"8326","FALSE","FALSE"
"8331","FALSE","FALSE"
"8335","FALSE","TRUE"
"8340","FALSE","FALSE"
"8349","FALSE","FALSE"
"8350","FALSE","FALSE"
"8353","FALSE","FALSE"
"8359","FALSE","FALSE"
"8360","FALSE","FALSE"
"8365","FALSE","FALSE"
"8367","TRUE","TRUE"
"8369","FALSE","FALSE"
"8382","FALSE","TRUE"
"8386","FALSE","TRUE"
"8389","FALSE","FALSE"
"8391","FALSE","TRUE"
"8392","FALSE","TRUE"
"8394","FALSE","TRUE"
"8396","FALSE","FALSE"
"8405","FALSE","FALSE"
"8406","FALSE","FALSE"
"8408","FALSE","FALSE"
"8410","TRUE","TRUE"
"8411","FALSE","FALSE"
"8414","FALSE","TRUE"
"8417","FALSE","FALSE"
"8422","FALSE","FALSE"
"8429","FALSE","FALSE"
"8430","FALSE","FALSE"
"8448","FALSE","FALSE"
"8452","FALSE","FALSE"
"8454","FALSE","TRUE"
"8460","FALSE","FALSE"
"8461","TRUE","TRUE"
"8466","FALSE","TRUE"
"8475","FALSE","FALSE"
"8476","FALSE","TRUE"
"8481","TRUE","TRUE"
"8483","FALSE","TRUE"
"8484","FALSE","TRUE"
"8487","FALSE","FALSE"
"8489","TRUE","TRUE"
"8491","FALSE","FALSE"
"8496","TRUE","FALSE"
"8506","FALSE","TRUE"
"8509","FALSE","TRUE"
"8520","FALSE","TRUE"
"8524","TRUE","TRUE"
"8525","FALSE","FALSE"
"8527","FALSE","FALSE"
"8530","FALSE","FALSE"
"8534","TRUE","FALSE"
"8538","TRUE","TRUE"
"8541","FALSE","FALSE"
"8549","FALSE","FALSE"
"8557","TRUE","FALSE"
"8562","FALSE","FALSE"
"8565","TRUE","TRUE"
"8579","TRUE","TRUE"
"8580","FALSE","TRUE"
"8581","FALSE","FALSE"
"8585","FALSE","FALSE"
"8586","FALSE","FALSE"
"8590","TRUE","FALSE"
"8591","FALSE","FALSE"
"8595","TRUE","TRUE"
"8602","FALSE","FALSE"
"8603","FALSE","TRUE"
"8606","FALSE","FALSE"
"8613","FALSE","TRUE"
"8620","FALSE","TRUE"
"8626","FALSE","FALSE"
"8628","FALSE","FALSE"
"8629","FALSE","TRUE"
"8631","FALSE","TRUE"
"8646","FALSE","FALSE"
"8651","FALSE","FALSE"
"8657","FALSE","TRUE"
"8659","FALSE","TRUE"
"8660","FALSE","FALSE"
"8661","FALSE","FALSE"
"8662","FALSE","TRUE"
"8665","FALSE","FALSE"
"8672","FALSE","FALSE"
"8678","FALSE","FALSE"
"8684","FALSE","FALSE"
"8687","FALSE","FALSE"
"8691","FALSE","TRUE"
"8694","FALSE","FALSE"
"8699","FALSE","TRUE"
"8702","FALSE","FALSE"
"8708","FALSE","TRUE"
"8712","FALSE","FALSE"
"8714","TRUE","FALSE"
"8717","FALSE","FALSE"
"8718","TRUE","TRUE"
"8727","FALSE","FALSE"
"8731","FALSE","FALSE"
"8737","FALSE","TRUE"
"8743","FALSE","TRUE"
"8745","FALSE","FALSE"
"8746","FALSE","TRUE"
"8766","FALSE","FALSE"
"8778","FALSE","FALSE"
"8782","FALSE","TRUE"
"8788","TRUE","FALSE"
"8794","FALSE","FALSE"
"8801","FALSE","FALSE"
"8805","FALSE","FALSE"
"8808","FALSE","FALSE"
"8809","FALSE","FALSE"
"8813","FALSE","FALSE"
"8818","TRUE","TRUE"
"8819","FALSE","FALSE"
"8826","FALSE","FALSE"
"8828","FALSE","FALSE"
"8836","FALSE","TRUE"
"8837","FALSE","FALSE"
"8840","FALSE","FALSE"
"8847","FALSE","FALSE"
"8852","TRUE","TRUE"
"8854","FALSE","FALSE"
"8857","FALSE","FALSE"
"8872","FALSE","TRUE"
"8880","TRUE","TRUE"
"8886","TRUE","TRUE"
"8887","FALSE","FALSE"
"8889","TRUE","TRUE"
"8893","TRUE","TRUE"
"8896","FALSE","FALSE"
"8899","FALSE","FALSE"
"8901","FALSE","FALSE"
"8906","TRUE","TRUE"
"8907","FALSE","FALSE"
"8908","FALSE","TRUE"
"8912","FALSE","FALSE"
"8916","FALSE","TRUE"
"8923","FALSE","TRUE"
"8924","FALSE","FALSE"
"8925","FALSE","FALSE"
"8929","TRUE","TRUE"
"8934","FALSE","FALSE"
"8936","FALSE","FALSE"
"8937","FALSE","FALSE"
"8948","FALSE","TRUE"
"8954","FALSE","FALSE"
"8956","FALSE","FALSE"
"8957","FALSE","TRUE"
"8965","FALSE","TRUE"
"8979","FALSE","FALSE"
"8981","TRUE","TRUE"
"8983","FALSE","TRUE"
"8984","TRUE","TRUE"
"8997","FALSE","FALSE"
"9007","FALSE","TRUE"
"9008","FALSE","FALSE"
"9009","FALSE","FALSE"
"9014","FALSE","TRUE"
"9015","FALSE","FALSE"
"9020","FALSE","FALSE"
"9022","FALSE","FALSE"
"9027","FALSE","TRUE"
"9029","FALSE","FALSE"
"9031","FALSE","TRUE"
"9035","FALSE","TRUE"
"9037","FALSE","TRUE"
"9039","FALSE","FALSE"
"9045","TRUE","TRUE"
"9053","FALSE","FALSE"
"9055","FALSE","FALSE"
"9060","FALSE","FALSE"
"9062","FALSE","TRUE"
"9064","TRUE","TRUE"
"9065","FALSE","FALSE"
"9067","FALSE","TRUE"
"9069","FALSE","TRUE"
"9071","FALSE","TRUE"
"9078","FALSE","FALSE"
"9088","FALSE","FALSE"
"9097","TRUE","TRUE"
"9098","FALSE","FALSE"
"9099","FALSE","FALSE"
"9103","FALSE","FALSE"
"9105","TRUE","TRUE"
"9110","TRUE","TRUE"
"9111","FALSE","TRUE"
"9121","FALSE","FALSE"
"9127","TRUE","TRUE"
"9129","FALSE","TRUE"
"9137","FALSE","FALSE"
"9138","FALSE","TRUE"
"9140","TRUE","TRUE"
"9141","FALSE","FALSE"
"9144","FALSE","FALSE"
"9150","FALSE","FALSE"
"9151","FALSE","TRUE"
"9153","FALSE","FALSE"
"9164","FALSE","TRUE"
"9168","TRUE","TRUE"
"9173","FALSE","TRUE"
"9177","FALSE","TRUE"
"9180","TRUE","TRUE"
"9183","FALSE","TRUE"
"9188","FALSE","FALSE"
"9196","TRUE","TRUE"
"9198","FALSE","FALSE"
"9199","FALSE","TRUE"
"9201","FALSE","TRUE"
"9204","FALSE","TRUE"
"9206","FALSE","TRUE"
"9212","FALSE","FALSE"
"9219","FALSE","FALSE"
"9232","FALSE","TRUE"
"9236","FALSE","FALSE"
"9237","TRUE","FALSE"
"9249","FALSE","FALSE"
"9251","TRUE","TRUE"
"9253","TRUE","TRUE"
"9254","FALSE","TRUE"
"9256","FALSE","TRUE"
"9259","FALSE","FALSE"
"9262","FALSE","TRUE"
"9264","FALSE","FALSE"
"9268","TRUE","TRUE"
"9270","TRUE","TRUE"
"9277","TRUE","TRUE"
"9280","FALSE","TRUE"
"9283","TRUE","TRUE"
"9289","FALSE","TRUE"
"9292","FALSE","FALSE"
"9293","TRUE","TRUE"
"9296","FALSE","FALSE"
"9299","FALSE","FALSE"
"9301","FALSE","TRUE"
"9306","FALSE","FALSE"
"9307","FALSE","TRUE"
"9314","FALSE","FALSE"
"9323","FALSE","FALSE"
"9332","FALSE","FALSE"
"9334","TRUE","TRUE"
"9340","FALSE","TRUE"
"9360","FALSE","FALSE"
"9367","TRUE","TRUE"
"9373","TRUE","TRUE"
"9375","TRUE","TRUE"
"9377","FALSE","FALSE"
"9380","TRUE","FALSE"
"9383","FALSE","TRUE"
"9393","FALSE","FALSE"
"9395","FALSE","FALSE"
"9405","TRUE","FALSE"
"9410","FALSE","TRUE"
"9424","FALSE","FALSE"
"9426","TRUE","TRUE"
"9428","FALSE","FALSE"
"9431","FALSE","TRUE"
"9434","FALSE","FALSE"
"9437","FALSE","TRUE"
"9442","FALSE","FALSE"
"9447","FALSE","TRUE"
"9450","FALSE","FALSE"
"9451","FALSE","FALSE"
"9453","FALSE","FALSE"
"9458","TRUE","TRUE"
"9460","TRUE","FALSE"
"9464","TRUE","TRUE"
"9465","FALSE","FALSE"
"9466","FALSE","FALSE"
"9469","TRUE","TRUE"
"9470","TRUE","TRUE"
"9482","FALSE","TRUE"
"9488","FALSE","FALSE"
"9490","FALSE","TRUE"
"9495","FALSE","FALSE"
"9501","FALSE","TRUE"
"9506","FALSE","FALSE"
"9508","FALSE","FALSE"
"9510","FALSE","FALSE"
"9515","FALSE","TRUE"
"9520","TRUE","FALSE"
"9522","FALSE","FALSE"
"9523","FALSE","FALSE"
"9526","FALSE","FALSE"
"9529","TRUE","TRUE"
"9538","FALSE","TRUE"
"9540","FALSE","FALSE"
"9541","FALSE","FALSE"
"9542","FALSE","FALSE"
"9544","FALSE","FALSE"
"9550","FALSE","TRUE"
"9557","FALSE","TRUE"
"9560","TRUE","FALSE"
"9570","FALSE","FALSE"
"9577","FALSE","FALSE"
"9583","TRUE","FALSE"
"9584","FALSE","TRUE"
"9601","TRUE","TRUE"
"9609","TRUE","TRUE"
"9612","FALSE","FALSE"
"9614","FALSE","FALSE"
"9615","FALSE","FALSE"
"9635","TRUE","TRUE"
"9637","FALSE","TRUE"
"9638","TRUE","TRUE"
"9642","FALSE","TRUE"
"9643","FALSE","TRUE"
"9646","FALSE","TRUE"
"9647","FALSE","FALSE"
"9648","TRUE","TRUE"
"9649","FALSE","FALSE"
"9655","TRUE","TRUE"
"9656","FALSE","FALSE"
"9657","FALSE","FALSE"
"9663","FALSE","TRUE"
"9668","FALSE","FALSE"
"9669","FALSE","TRUE"
"9673","FALSE","TRUE"
"9681","FALSE","FALSE"
"9685","FALSE","FALSE"
"9689","TRUE","TRUE"
"9691","TRUE","TRUE"
"9693","FALSE","FALSE"
"9698","FALSE","FALSE"
"9706","FALSE","TRUE"
"9707","FALSE","FALSE"
"9713","FALSE","FALSE"
"9720","FALSE","FALSE"
"9721","FALSE","TRUE"
"9722","FALSE","FALSE"
"9723","FALSE","FALSE"
"9728","FALSE","FALSE"
"9731","FALSE","TRUE"
"9732","FALSE","TRUE"
"9737","FALSE","TRUE"
"9740","FALSE","FALSE"
"9741","FALSE","FALSE"
"9744","FALSE","FALSE"
"9745","FALSE","FALSE"
"9747","TRUE","TRUE"
"9748","FALSE","FALSE"
"9749","FALSE","TRUE"
"9752","FALSE","TRUE"
"9753","TRUE","TRUE"
"9766","TRUE","TRUE"
"9773","FALSE","FALSE"
"9775","TRUE","TRUE"
"9778","FALSE","TRUE"
"9786","FALSE","FALSE"
"9787","FALSE","FALSE"
"9792","TRUE","TRUE"
"9795","TRUE","TRUE"
"9799","FALSE","FALSE"
"9805","FALSE","FALSE"
"9808","FALSE","FALSE"
"9809","TRUE","TRUE"
"9812","FALSE","TRUE"
"9813","FALSE","FALSE"
"9819","TRUE","TRUE"
"9820","FALSE","TRUE"
"9827","FALSE","TRUE"
"9828","FALSE","FALSE"
"9835","TRUE","TRUE"
"9839","FALSE","FALSE"
"9841","FALSE","FALSE"
"9842","FALSE","TRUE"
"9854","FALSE","FALSE"
"9855","TRUE","TRUE"
"9860","FALSE","TRUE"
"9867","FALSE","TRUE"
"9870","FALSE","TRUE"
"9877","FALSE","FALSE"
"9878","TRUE","TRUE"
"9887","TRUE","TRUE"
"9888","FALSE","TRUE"
"9890","FALSE","FALSE"
"9898","FALSE","FALSE"
"9900","FALSE","TRUE"
"9901","FALSE","FALSE"
"9904","TRUE","TRUE"
"9905","FALSE","FALSE"
"9913","FALSE","TRUE"
"9917","FALSE","FALSE"
"9918","FALSE","TRUE"
"9921","FALSE","FALSE"
"9922","FALSE","TRUE"
"9924","FALSE","TRUE"
"9927","TRUE","TRUE"
"9939","FALSE","TRUE"
"9948","TRUE","TRUE"
"9951","FALSE","TRUE"
"9952","TRUE","TRUE"
"9953","FALSE","FALSE"
"9958","FALSE","FALSE"
"9960","FALSE","FALSE"
"9962","FALSE","FALSE"
"9964","FALSE","TRUE"
"9968","FALSE","FALSE"
"9974","FALSE","FALSE"
"9981","FALSE","FALSE"
"9984","FALSE","FALSE"
"9987","FALSE","FALSE"
"9991","TRUE","TRUE"
"9993","TRUE","TRUE"
"9996","FALSE","FALSE"
"10007","FALSE","FALSE"
"10009","FALSE","FALSE"
"10013","FALSE","FALSE"
"10016","FALSE","FALSE"
"10017","FALSE","TRUE"
"10020","FALSE","FALSE"
"10024","FALSE","FALSE"
"10026","FALSE","TRUE"
"10032","FALSE","TRUE"
"10033","FALSE","FALSE"
"10039","TRUE","TRUE"
"10042","FALSE","TRUE"
"10045","FALSE","TRUE"
"10047","FALSE","TRUE"
"10049","FALSE","FALSE"
"10055","FALSE","FALSE"
"10056","TRUE","TRUE"
"10061","TRUE","TRUE"
"10062","FALSE","TRUE"
"10067","TRUE","FALSE"
"10075","FALSE","FALSE"
"10078","FALSE","FALSE"
"10084","TRUE","TRUE"
"10091","FALSE","FALSE"
"10096","FALSE","FALSE"
"10097","FALSE","TRUE"
"10102","TRUE","TRUE"
"10117","FALSE","FALSE"
"10126","FALSE","TRUE"
"10127","FALSE","TRUE"
"10128","FALSE","TRUE"
"10129","FALSE","TRUE"
"10132","FALSE","FALSE"
"10137","FALSE","FALSE"
"10144","TRUE","FALSE"
"10147","FALSE","FALSE"
"10152","FALSE","FALSE"
"10155","FALSE","TRUE"
"10156","FALSE","FALSE"
"10158","FALSE","FALSE"
"10161","FALSE","FALSE"
"10168","FALSE","FALSE"
"10169","FALSE","TRUE"
"10170","FALSE","FALSE"
"10174","FALSE","TRUE"
"10181","FALSE","TRUE"
"10182","FALSE","FALSE"
"10186","FALSE","TRUE"
"10187","FALSE","FALSE"
"10189","TRUE","FALSE"
"10199","TRUE","TRUE"
"10200","FALSE","FALSE"
"10203","FALSE","FALSE"
"10208","FALSE","TRUE"
"10214","FALSE","TRUE"
"10220","FALSE","FALSE"
"10228","FALSE","FALSE"
"10234","FALSE","FALSE"
"10237","FALSE","FALSE"
"10239","FALSE","TRUE"
"10240","FALSE","FALSE"
"10241","TRUE","FALSE"
"10246","FALSE","FALSE"
"10249","FALSE","FALSE"
"10252","FALSE","FALSE"
"10261","FALSE","TRUE"
"10265","FALSE","TRUE"
"10267","FALSE","FALSE"
"10268","FALSE","FALSE"
"10275","FALSE","FALSE"
"10277","FALSE","TRUE"
"10279","FALSE","FALSE"
"10281","TRUE","TRUE"
"10289","TRUE","TRUE"
"10290","FALSE","FALSE"
"10292","TRUE","TRUE"
"10297","TRUE","TRUE"
"10302","FALSE","FALSE"
"10305","FALSE","FALSE"
"10314","TRUE","TRUE"
"10316","TRUE","TRUE"
"10318","FALSE","TRUE"
"10329","FALSE","FALSE"
"10330","TRUE","TRUE"
"10332","FALSE","FALSE"
"10335","FALSE","TRUE"
"10339","FALSE","TRUE"
"10347","TRUE","TRUE"
"10350","FALSE","TRUE"
"10351","FALSE","FALSE"
"10352","FALSE","FALSE"
"10355","FALSE","FALSE"
"10358","TRUE","TRUE"
"10361","TRUE","TRUE"
"10368","FALSE","TRUE"
"10369","FALSE","FALSE"
"10372","FALSE","FALSE"
"10374","FALSE","FALSE"
"10378","FALSE","FALSE"
"10382","FALSE","TRUE"
"10383","FALSE","TRUE"
"10385","TRUE","TRUE"
"10386","FALSE","FALSE"
"10395","FALSE","TRUE"
"10397","FALSE","FALSE"
"10398","FALSE","TRUE"
"10400","FALSE","TRUE"
"10404","FALSE","TRUE"
"10408","TRUE","TRUE"
"10411","TRUE","TRUE"
"10414","TRUE","TRUE"
"10415","FALSE","TRUE"
"10416","FALSE","FALSE"
"10417","TRUE","TRUE"
"10418","FALSE","FALSE"
"10426","TRUE","TRUE"
"10428","FALSE","TRUE"
"10435","FALSE","FALSE"
"10438","FALSE","FALSE"
"10442","FALSE","TRUE"
"10452","FALSE","TRUE"
"10463","FALSE","TRUE"
"10473","FALSE","FALSE"
"10475","FALSE","TRUE"
"10477","TRUE","TRUE"
"10483","FALSE","FALSE"
"10485","FALSE","FALSE"
"10489","FALSE","TRUE"
"10496","FALSE","TRUE"
"10500","FALSE","TRUE"
"10515","FALSE","FALSE"
"10518","FALSE","FALSE"
"10520","FALSE","TRUE"
"10521","FALSE","FALSE"
"10522","FALSE","TRUE"
"10524","FALSE","FALSE"
"10526","FALSE","FALSE"
"10530","TRUE","TRUE"
"10537","FALSE","FALSE"
"10545","FALSE","TRUE"
"10546","TRUE","TRUE"
"10547","FALSE","FALSE"
"10551","TRUE","TRUE"
"10552","FALSE","FALSE"
"10558","FALSE","TRUE"
"10562","TRUE","TRUE"
"10565","FALSE","FALSE"
"10572","FALSE","TRUE"
"10576","FALSE","TRUE"
"10577","TRUE","TRUE"
"10580","FALSE","FALSE"
"10584","FALSE","TRUE"
"10586","FALSE","FALSE"
"10590","FALSE","FALSE"
"10591","FALSE","TRUE"
"10600","TRUE","TRUE"
"10605","FALSE","FALSE"
"10612","FALSE","FALSE"
"10618","FALSE","FALSE"
"10634","TRUE","TRUE"
"10635","FALSE","FALSE"
"10641","FALSE","TRUE"
"10644","FALSE","FALSE"
"10650","FALSE","FALSE"
"10652","FALSE","TRUE"
"10653","FALSE","TRUE"
"10655","FALSE","TRUE"
"10656","TRUE","TRUE"
"10659","FALSE","FALSE"
"10660","FALSE","TRUE"
"10662","TRUE","TRUE"
"10663","FALSE","TRUE"
"10665","TRUE","TRUE"
"10667","FALSE","FALSE"
"10672","FALSE","FALSE"
"10678","FALSE","FALSE"
"10679","FALSE","FALSE"
"10684","FALSE","TRUE"
"10689","FALSE","FALSE"
"10694","FALSE","FALSE"
"10699","FALSE","TRUE"
"10716","TRUE","TRUE"
"10717","FALSE","FALSE"
"10723","TRUE","TRUE"
"10726","TRUE","TRUE"
"10746","FALSE","TRUE"
"10751","TRUE","TRUE"
"10758","FALSE","TRUE"
"10762","TRUE","TRUE"
"10765","FALSE","FALSE"
"10767","FALSE","TRUE"
"10772","FALSE","TRUE"
"10778","FALSE","FALSE"
"10781","FALSE","FALSE"
"10782","FALSE","FALSE"
"10787","TRUE","TRUE"
"10794","FALSE","TRUE"
"10795","FALSE","FALSE"
"10799","FALSE","TRUE"
"10812","TRUE","TRUE"
"10815","TRUE","TRUE"
"10816","TRUE","TRUE"
"10817","FALSE","TRUE"
"10818","FALSE","TRUE"
"10820","TRUE","TRUE"
"10821","TRUE","FALSE"
"10823","FALSE","TRUE"
"10824","FALSE","TRUE"
"10826","FALSE","FALSE"
"10828","TRUE","TRUE"
"10830","FALSE","FALSE"
"10831","FALSE","FALSE"
"10841","TRUE","TRUE"
"10842","FALSE","FALSE"
"10850","FALSE","FALSE"
"10851","FALSE","FALSE"
"10856","FALSE","FALSE"
"10860","FALSE","FALSE"
"10874","TRUE","TRUE"
"10875","FALSE","FALSE"
"10876","TRUE","TRUE"
"10886","FALSE","TRUE"
"10887","FALSE","FALSE"
"10891","FALSE","TRUE"
"10896","TRUE","TRUE"
"10897","FALSE","TRUE"
"10899","FALSE","FALSE"
"10904","FALSE","TRUE"
"10910","FALSE","TRUE"
"10914","FALSE","FALSE"
"10918","FALSE","FALSE"
"10920","FALSE","FALSE"
"10923","FALSE","TRUE"
"10934","FALSE","FALSE"
"10938","FALSE","FALSE"
"10951","FALSE","TRUE"
"10952","FALSE","FALSE"
"10955","FALSE","FALSE"
"10963","FALSE","FALSE"
"10967","FALSE","FALSE"
"10971","FALSE","FALSE"
"10974","FALSE","TRUE"
"10980","FALSE","TRUE"
"10981","FALSE","TRUE"
"10986","TRUE","TRUE"
"10991","FALSE","TRUE"
"10997","FALSE","FALSE"
"10998","FALSE","FALSE"
"11000","FALSE","FALSE"
"11006","TRUE","TRUE"
"11009","FALSE","FALSE"
"11011","FALSE","FALSE"
"11015","TRUE","TRUE"
"11017","FALSE","FALSE"
"11020","FALSE","FALSE"
"11024","FALSE","FALSE"
"11027","FALSE","FALSE"
"11030","FALSE","FALSE"
"11031","FALSE","FALSE"
"11032","FALSE","TRUE"
"11035","TRUE","FALSE"
"11039","FALSE","FALSE"
"11043","FALSE","TRUE"
"11044","FALSE","FALSE"
"11045","TRUE","TRUE"
"11050","TRUE","TRUE"
"11056","TRUE","TRUE"
"11057","FALSE","FALSE"
"11060","FALSE","FALSE"
"11067","FALSE","TRUE"
"11068","FALSE","TRUE"
"11074","FALSE","TRUE"
"11085","TRUE","TRUE"
"11086","FALSE","FALSE"
"11091","FALSE","TRUE"
"11092","FALSE","TRUE"
"11098","FALSE","FALSE"
"11100","TRUE","TRUE"
"11108","TRUE","TRUE"
"11109","FALSE","TRUE"
"11110","FALSE","FALSE"
"11111","FALSE","TRUE"
"11115","FALSE","FALSE"
"11116","FALSE","FALSE"
"11117","TRUE","TRUE"
"11118","FALSE","FALSE"
"11122","FALSE","FALSE"
"11125","FALSE","TRUE"
"11128","FALSE","FALSE"
"11131","FALSE","FALSE"
"11135","TRUE","TRUE"
"11143","FALSE","FALSE"
"11144","TRUE","TRUE"
"11155","FALSE","TRUE"
"11157","TRUE","FALSE"
"11159","FALSE","FALSE"
"11163","FALSE","TRUE"
"11169","FALSE","TRUE"
"11172","FALSE","TRUE"
"11178","FALSE","TRUE"
"11180","FALSE","TRUE"
"11182","TRUE","TRUE"
"11186","FALSE","TRUE"
"11187","FALSE","FALSE"
"11189","FALSE","FALSE"
"11190","TRUE","TRUE"
"11191","FALSE","FALSE"
"11194","FALSE","FALSE"
"11200","FALSE","FALSE"
"11206","FALSE","FALSE"
"11207","TRUE","TRUE"
"11212","FALSE","FALSE"
"11214","FALSE","FALSE"
"11216","FALSE","FALSE"
"11217","FALSE","TRUE"
"11228","TRUE","FALSE"
"11231","FALSE","TRUE"
"11232","FALSE","TRUE"
"11233","FALSE","FALSE"
"11236","FALSE","FALSE"
"11237","FALSE","TRUE"
"11242","FALSE","FALSE"
"11249","FALSE","FALSE"
"11256","FALSE","FALSE"
"11257","TRUE","TRUE"
"11261","FALSE","FALSE"
"11262","FALSE","TRUE"
"11264","FALSE","FALSE"
"11279","FALSE","TRUE"
"11281","FALSE","FALSE"
"11287","TRUE","TRUE"
"11288","FALSE","FALSE"
"11289","TRUE","FALSE"
"11293","FALSE","TRUE"
"11294","TRUE","FALSE"
"11295","FALSE","FALSE"
"11296","FALSE","FALSE"
"11300","FALSE","FALSE"
"11306","TRUE","TRUE"
"11312","TRUE","TRUE"
"11314","TRUE","TRUE"
